order_id,customer_id,amount,order_status,date,segment
53855,889,296.81,completed,2024-04-30,B2B
53856,852,112.95,completed,2024-04-30,SMB
53857,36,401.72,pending,2024-04-30,SMB
53858,612,538.37,pending,2024-04-30,SMB
53859,150,119.74,completed,2024-04-30,B2C
53860,734,43.97,completed,2024-04-30,B2C
53861,480,176.21,completed,2024-04-30,B2C
53862,149,570.98,completed,2024-04-30,B2B
53863,60,323.53,cancelled,2024-04-30,B2C
53864,673,311.87,completed,2024-04-30,B2B
53865,371,422.3,completed,2024-04-30,B2B
53866,391,351.58,pending,2024-04-30,Enterprise
53867,145,239.61,completed,2024-04-30,B2C
53868,333,205.02,completed,2024-04-30,B2B
53869,756,61.14,completed,2024-04-30,SMB
53870,268,160.67,completed,2024-04-30,SMB
53871,113,125.56,completed,2024-04-30,Enterprise
53872,192,312.01,shipped,2024-04-30,SMB
53873,162,116.51,completed,2024-05-01,B2C
53874,1008,35.5,completed,2024-05-01,Unknown
53875,662,15.75,pending,2024-05-01,Enterprise
53876,127,184.92,completed,2024-05-01,SMB
53877,789,134.75,completed,2024-05-01,B2C
53878,116,75.29,completed,2024-05-01,SMB
53879,729,42.76,completed,2024-05-01,B2B
53880,460,109.3,completed,2024-05-01,B2B
53881,568,30.85,shipped,2024-05-01,B2C
53882,383,76.45,completed,2024-05-01,B2C
53883,774,86.51,completed,2024-05-01,B2C
53884,506,109.0,completed,2024-05-01,B2B
53885,210,109.28,pending,2024-05-01,B2B
53886,213,59.56,completed,2024-05-01,B2C
53887,899,299.78,pending,2024-05-01,B2B
53888,345,80.9,completed,2024-05-01,B2C
53889,330,54.12,shipped,2024-05-01,B2B
53890,245,44.0,pending,2024-05-01,B2B
53891,573,73.42,shipped,2024-05-01,B2C
53892,104,25.49,completed,2024-05-01,B2C
53893,623,20.02,completed,2024-05-01,B2C
53894,820,154.38,completed,2024-05-01,B2C
53895,127,159.8,completed,2024-05-01,SMB
53896,77,128.12,shipped,2024-05-01,SMB
53897,814,230.5,completed,2024-05-01,Enterprise
53898,729,20.99,completed,2024-05-01,B2B
53899,223,427.27,completed,2024-05-01,B2B
53900,245,29.98,completed,2024-05-01,B2B
53901,79,183.14,completed,2024-05-01,B2C
53902,638,36.48,completed,2024-05-01,B2B
53903,602,332.92,shipped,2024-05-01,B2C
53904,496,122.22,completed,2024-05-01,B2C
53905,650,27.88,completed,2024-05-02,B2C
53906,379,158.85,completed,2024-05-02,SMB
53907,330,16.37,pending,2024-05-02,B2B
53908,206,239.43,completed,2024-05-02,B2B
53909,345,172.72,completed,2024-05-02,B2C
53910,314,50.86,completed,2024-05-02,Enterprise
53911,721,85.44,completed,2024-05-02,Enterprise
53912,3,16.18,completed,2024-05-02,SMB
53913,58,192.47,shipped,2024-05-02,B2B
53914,220,73.44,completed,2024-05-02,SMB
53915,308,142.15,completed,2024-05-02,B2C
53916,746,486.04,completed,2024-05-02,SMB
53917,1016,68.39,completed,2024-05-02,Unknown
53918,235,709.39,completed,2024-05-02,B2B
53919,391,165.25,shipped,2024-05-02,Enterprise
53920,757,56.58,completed,2024-05-02,B2C
53921,821,101.11,completed,2024-05-02,SMB
53922,631,217.32,completed,2024-05-02,SMB
53923,82,103.72,shipped,2024-05-02,B2C
53924,142,25.65,completed,2024-05-02,B2C
53925,831,42.7,completed,2024-05-02,B2B
53926,278,250.03,completed,2024-05-02,B2C
53927,868,171.78,cancelled,2024-05-02,B2B
53928,877,141.53,completed,2024-05-02,SMB
53929,65,42.52,completed,2024-05-02,B2C
53930,485,287.8,shipped,2024-05-02,B2C
53931,180,500.63,completed,2024-05-02,B2B
53932,499,21.26,completed,2024-05-02,Enterprise
53933,550,27.19,completed,2024-05-02,SMB
53934,327,339.06,completed,2024-05-02,B2C
53935,401,268.56,completed,2024-05-02,B2B
53936,710,159.32,cancelled,2024-05-02,B2C
53937,836,449.97,shipped,2024-05-03,B2C
53938,645,170.95,shipped,2024-05-03,B2B
53939,458,51.5,completed,2024-05-03,B2C
53940,658,210.65,completed,2024-05-03,B2C
53941,895,170.65,completed,2024-05-03,B2C
53942,887,652.59,completed,2024-05-03,B2C
53943,744,51.1,completed,2024-05-03,B2C
53944,89,151.65,completed,2024-05-03,SMB
53945,495,242.23,completed,2024-05-03,B2C
53946,611,77.1,completed,2024-05-03,B2B
53947,190,86.63,cancelled,2024-05-03,B2B
53948,584,343.26,completed,2024-05-03,B2C
53949,356,92.68,completed,2024-05-03,B2C
53950,858,162.02,completed,2024-05-03,B2C
53951,164,345.06,completed,2024-05-03,B2C
53952,557,50.33,completed,2024-05-03,B2B
53953,602,616.59,completed,2024-05-03,B2C
53954,381,196.58,completed,2024-05-03,B2B
53955,82,117.81,completed,2024-05-03,B2C
53956,70,99.56,shipped,2024-05-03,Enterprise
53957,433,478.06,completed,2024-05-03,B2C
53958,880,49.55,completed,2024-05-03,B2B
53959,408,71.03,completed,2024-05-03,B2B
53960,514,70.18,completed,2024-05-03,SMB
53961,842,66.16,shipped,2024-05-03,B2C
53962,672,109.82,completed,2024-05-03,SMB
53963,416,693.94,completed,2024-05-03,B2C
53964,238,344.45,completed,2024-05-03,B2B
53965,486,74.61,shipped,2024-05-03,Enterprise
53966,104,97.45,completed,2024-05-03,B2C
53967,722,181.06,pending,2024-05-03,B2B
53968,815,17.6,completed,2024-05-03,SMB
53969,403,272.35,shipped,2024-05-04,B2C
53970,168,332.79,pending,2024-05-04,B2B
53971,118,306.95,completed,2024-05-04,B2B
53972,472,85.51,completed,2024-05-04,Enterprise
53973,339,107.98,completed,2024-05-04,B2C
53974,824,16.87,completed,2024-05-04,B2C
53975,338,91.47,completed,2024-05-04,SMB
53976,21,107.55,completed,2024-05-04,B2C
53977,355,371.23,completed,2024-05-04,B2B
53978,252,351.63,completed,2024-05-04,B2C
53979,887,522.64,completed,2024-05-04,B2C
53980,20,339.56,completed,2024-05-04,B2C
53981,201,16.24,completed,2024-05-04,B2C
53982,433,168.86,shipped,2024-05-04,B2C
53983,627,25.6,pending,2024-05-04,B2C
53984,621,62.74,pending,2024-05-04,B2B
53985,278,144.52,completed,2024-05-04,B2C
53986,528,195.9,completed,2024-05-04,B2C
53987,835,174.47,completed,2024-05-04,B2C
53988,252,22.55,completed,2024-05-04,B2C
53989,93,31.41,completed,2024-05-04,SMB
53990,530,35.65,completed,2024-05-04,SMB
53991,31,29.38,shipped,2024-05-04,B2C
53992,696,44.45,completed,2024-05-04,B2C
53993,852,189.95,completed,2024-05-04,SMB
53994,820,281.53,shipped,2024-05-04,B2C
53995,880,93.84,completed,2024-05-04,B2B
53996,414,192.03,completed,2024-05-04,B2C
53997,160,48.47,completed,2024-05-04,SMB
53998,488,558.35,shipped,2024-05-04,B2C
53999,188,79.62,completed,2024-05-04,B2C
54000,445,295.49,completed,2024-05-04,SMB
54001,624,451.07,completed,2024-05-05,B2C
54002,191,315.05,completed,2024-05-05,B2B
54003,623,25.41,completed,2024-05-05,B2C
54004,314,172.61,completed,2024-05-05,Enterprise
54005,179,34.19,completed,2024-05-05,Enterprise
54006,588,15.85,completed,2024-05-05,B2B
54007,12,22.98,completed,2024-05-05,Enterprise
54008,22,386.81,completed,2024-05-05,B2B
54009,247,373.65,completed,2024-05-05,B2C
54010,207,53.39,completed,2024-05-05,B2B
54011,703,133.8,completed,2024-05-05,B2C
54012,588,480.26,completed,2024-05-05,B2B
54013,688,117.99,completed,2024-05-05,B2C
54014,584,90.03,pending,2024-05-05,B2C
54015,404,114.03,shipped,2024-05-05,SMB
54016,820,249.25,completed,2024-05-05,B2C
54017,331,112.31,shipped,2024-05-05,B2C
54018,461,244.37,completed,2024-05-05,B2B
54019,535,99.77,shipped,2024-05-05,SMB
54020,486,58.55,completed,2024-05-05,Enterprise
54021,352,74.28,completed,2024-05-05,SMB
54022,175,27.15,completed,2024-05-05,B2C
54023,675,118.19,completed,2024-05-05,B2C
54024,415,39.04,completed,2024-05-05,B2C
54025,875,265.34,completed,2024-05-05,B2B
54026,39,96.86,completed,2024-05-05,B2C
54027,111,232.23,shipped,2024-05-05,B2C
54028,297,478.38,completed,2024-05-05,SMB
54029,354,299.05,completed,2024-05-05,B2B
54030,291,468.82,shipped,2024-05-05,B2B
54031,317,140.88,completed,2024-05-05,B2C
54032,685,42.11,shipped,2024-05-05,Enterprise
54033,285,425.92,completed,2024-05-06,B2C
54034,437,319.32,completed,2024-05-06,B2B
54035,786,314.72,completed,2024-05-06,Enterprise
54036,656,192.27,completed,2024-05-06,B2B
54037,554,162.09,completed,2024-05-06,B2C
54038,390,17.23,completed,2024-05-06,SMB
54039,129,221.78,completed,2024-05-06,B2B
54040,687,29.4,completed,2024-05-06,B2C
54041,880,60.12,completed,2024-05-06,B2B
54042,230,135.27,completed,2024-05-06,B2C
54043,178,105.15,shipped,2024-05-06,B2C
54044,661,17.39,completed,2024-05-06,B2C
54045,551,275.58,shipped,2024-05-06,B2C
54046,343,331.55,completed,2024-05-06,B2B
54047,511,186.8,shipped,2024-05-06,B2C
54048,437,131.83,completed,2024-05-06,B2B
54049,76,500.62,completed,2024-05-06,SMB
54050,487,34.17,completed,2024-05-06,B2B
54051,864,215.86,completed,2024-05-06,B2C
54052,498,35.61,completed,2024-05-06,B2B
54053,45,87.15,completed,2024-05-06,B2C
54054,363,147.1,completed,2024-05-06,B2C
54055,772,215.39,completed,2024-05-06,SMB
54056,406,15.56,completed,2024-05-06,SMB
54057,139,60.29,completed,2024-05-06,B2C
54058,171,130.89,completed,2024-05-06,B2C
54059,537,129.17,cancelled,2024-05-06,SMB
54060,685,167.26,completed,2024-05-06,Enterprise
54061,237,69.33,completed,2024-05-06,B2C
54062,387,131.65,completed,2024-05-06,B2C
54063,354,46.57,completed,2024-05-06,B2B
54064,864,46.03,completed,2024-05-06,B2C
54065,536,143.9,completed,2024-05-07,Enterprise
54066,108,188.5,pending,2024-05-07,SMB
54067,679,34.24,completed,2024-05-07,Enterprise
54068,19,34.65,completed,2024-05-07,B2C
54069,879,139.97,completed,2024-05-07,B2B
54070,774,62.23,completed,2024-05-07,B2C
54071,685,89.74,completed,2024-05-07,Enterprise
54072,254,91.81,completed,2024-05-07,B2C
54073,879,44.5,completed,2024-05-07,B2B
54074,698,15.2,completed,2024-05-07,B2C
54075,740,302.75,completed,2024-05-07,B2C
54076,367,203.29,cancelled,2024-05-07,Enterprise
54077,692,190.94,completed,2024-05-07,B2C
54078,756,133.62,completed,2024-05-07,SMB
54079,327,196.08,completed,2024-05-07,B2C
54080,674,426.6,completed,2024-05-07,B2C
54081,82,179.35,pending,2024-05-07,B2C
54082,335,61.2,shipped,2024-05-07,B2B
54083,105,141.79,completed,2024-05-07,Enterprise
54084,762,102.6,completed,2024-05-07,B2C
54085,558,136.93,completed,2024-05-07,B2B
54086,63,124.35,shipped,2024-05-07,SMB
54087,154,308.61,completed,2024-05-07,B2C
54088,520,173.25,shipped,2024-05-07,B2B
54089,566,46.38,completed,2024-05-07,B2C
54090,129,24.76,completed,2024-05-07,B2B
54091,75,97.84,pending,2024-05-07,SMB
54092,317,17.36,cancelled,2024-05-07,B2C
54093,453,72.47,completed,2024-05-07,B2C
54094,148,83.83,shipped,2024-05-07,B2C
54095,825,85.64,shipped,2024-05-07,B2C
54096,727,597.01,shipped,2024-05-07,B2B
54097,196,69.34,cancelled,2024-05-08,B2C
54098,445,61.23,completed,2024-05-08,SMB
54099,101,35.78,completed,2024-05-08,B2B
54100,455,122.31,shipped,2024-05-08,B2B
54101,87,40.03,completed,2024-05-08,SMB
54102,305,158.68,completed,2024-05-08,SMB
54103,412,40.29,completed,2024-05-08,Enterprise
54104,314,143.94,shipped,2024-05-08,Enterprise
54105,735,277.54,completed,2024-05-08,B2C
54106,480,21.52,completed,2024-05-08,B2C
54107,382,96.64,completed,2024-05-08,B2C
54108,750,107.72,completed,2024-05-08,B2C
54109,366,249.86,completed,2024-05-08,B2C
54110,191,109.64,completed,2024-05-08,B2B
54111,193,140.74,completed,2024-05-08,Enterprise
54112,295,249.96,shipped,2024-05-08,B2B
54113,571,138.06,completed,2024-05-08,B2C
54114,99,81.55,pending,2024-05-08,B2B
54115,347,28.46,completed,2024-05-08,B2C
54116,438,211.35,cancelled,2024-05-08,SMB
54117,472,322.35,completed,2024-05-08,Enterprise
54118,634,541.31,completed,2024-05-08,B2C
54119,731,406.77,completed,2024-05-08,B2B
54120,72,254.49,completed,2024-05-08,B2B
54121,752,169.7,completed,2024-05-08,Enterprise
54122,547,243.12,completed,2024-05-08,B2B
54123,140,99.87,shipped,2024-05-08,Enterprise
54124,73,150.5,completed,2024-05-08,B2B
54125,594,79.32,cancelled,2024-05-08,B2C
54126,682,74.34,completed,2024-05-08,B2C
54127,407,227.01,cancelled,2024-05-08,B2C
54128,348,105.75,completed,2024-05-08,B2B
54129,103,50.77,completed,2024-05-09,B2C
54130,505,48.84,completed,2024-05-09,B2C
54131,410,309.03,pending,2024-05-09,B2B
54132,22,184.87,completed,2024-05-09,B2B
54133,573,133.46,completed,2024-05-09,B2C
54134,766,91.86,completed,2024-05-09,B2C
54135,376,99.53,completed,2024-05-09,B2C
54136,50,23.87,completed,2024-05-09,B2B
54137,579,106.02,completed,2024-05-09,B2C
54138,654,253.05,shipped,2024-05-09,SMB
54139,793,88.65,completed,2024-05-09,B2C
54140,865,87.57,pending,2024-05-09,B2C
54141,680,17.38,completed,2024-05-09,SMB
54142,128,106.83,completed,2024-05-09,SMB
54143,266,18.85,cancelled,2024-05-09,SMB
54144,434,141.72,completed,2024-05-09,B2B
54145,245,121.02,completed,2024-05-09,B2B
54146,293,289.9,shipped,2024-05-09,SMB
54147,136,145.76,completed,2024-05-09,B2C
54148,888,73.61,completed,2024-05-09,B2B
54149,722,123.92,completed,2024-05-09,B2B
54150,251,195.45,completed,2024-05-09,B2C
54151,529,29.8,completed,2024-05-09,B2B
54152,142,160.56,completed,2024-05-09,B2C
54153,497,387.66,completed,2024-05-09,B2C
54154,753,68.31,shipped,2024-05-09,B2C
54155,8,162.78,completed,2024-05-09,SMB
54156,131,273.33,completed,2024-05-09,B2C
54157,871,122.56,completed,2024-05-09,B2C
54158,612,204.87,shipped,2024-05-09,SMB
54159,175,70.88,pending,2024-05-09,B2C
54160,865,69.81,shipped,2024-05-09,B2C
54161,489,180.21,shipped,2024-05-10,Enterprise
54162,111,198.33,completed,2024-05-10,B2C
54163,351,429.72,completed,2024-05-10,B2C
54164,761,53.2,completed,2024-05-10,B2B
54165,609,109.73,completed,2024-05-10,B2C
54166,576,58.26,completed,2024-05-10,Enterprise
54167,519,27.52,completed,2024-05-10,Enterprise
54168,119,92.43,completed,2024-05-10,SMB
54169,731,85.28,pending,2024-05-10,B2B
54170,71,62.3,completed,2024-05-10,SMB
54171,736,67.86,completed,2024-05-10,SMB
54172,134,82.04,completed,2024-05-10,B2C
54173,712,689.28,completed,2024-05-10,B2C
54174,385,244.15,completed,2024-05-10,SMB
54175,451,26.11,completed,2024-05-10,SMB
54176,731,323.84,completed,2024-05-10,B2B
54177,364,165.48,completed,2024-05-10,B2C
54178,621,346.9,completed,2024-05-10,B2B
54179,207,77.72,completed,2024-05-10,B2B
54180,286,108.69,completed,2024-05-10,B2B
54181,167,354.83,completed,2024-05-10,B2C
54182,803,62.74,completed,2024-05-10,B2C
54183,343,385.65,shipped,2024-05-10,B2B
54184,187,279.48,completed,2024-05-10,SMB
54185,397,606.05,shipped,2024-05-10,SMB
54186,207,73.79,cancelled,2024-05-10,B2B
54187,528,55.33,pending,2024-05-10,B2C
54188,829,75.27,shipped,2024-05-10,SMB
54189,605,479.0,shipped,2024-05-10,B2B
54190,815,75.76,completed,2024-05-10,SMB
54191,399,139.93,completed,2024-05-10,SMB
54192,1009,92.55,completed,2024-05-10,Unknown
54193,274,90.68,completed,2024-05-11,Enterprise
54194,392,47.24,completed,2024-05-11,B2C
54195,408,130.53,completed,2024-05-11,B2B
54196,39,298.97,cancelled,2024-05-11,B2C
54197,195,22.61,completed,2024-05-11,B2C
54198,184,345.04,completed,2024-05-11,SMB
54199,827,179.26,completed,2024-05-11,B2C
54200,458,158.86,completed,2024-05-11,B2C
54201,699,162.48,completed,2024-05-11,B2B
54202,896,67.7,completed,2024-05-11,B2B
54203,638,95.46,completed,2024-05-11,B2B
54204,900,255.88,completed,2024-05-11,B2B
54205,825,69.87,completed,2024-05-11,B2C
54206,149,110.24,completed,2024-05-11,B2B
54207,54,17.97,completed,2024-05-11,SMB
54208,104,213.39,completed,2024-05-11,B2C
54209,73,96.12,completed,2024-05-11,B2B
54210,234,126.78,completed,2024-05-11,B2C
54211,171,33.27,completed,2024-05-11,B2C
54212,894,733.98,completed,2024-05-11,B2C
54213,177,69.03,completed,2024-05-11,B2C
54214,178,166.17,shipped,2024-05-11,B2C
54215,16,145.57,completed,2024-05-11,B2B
54216,424,245.63,shipped,2024-05-11,B2C
54217,212,67.19,completed,2024-05-11,B2C
54218,58,226.54,completed,2024-05-11,B2B
54219,558,87.31,shipped,2024-05-11,B2B
54220,159,94.44,pending,2024-05-11,B2B
54221,198,182.54,pending,2024-05-11,SMB
54222,283,245.07,completed,2024-05-11,B2C
54223,504,179.88,completed,2024-05-11,SMB
54224,737,360.21,pending,2024-05-11,B2C
54225,61,65.35,completed,2024-05-12,B2C
54226,112,361.32,shipped,2024-05-12,B2B
54227,316,36.04,completed,2024-05-12,B2C
54228,25,176.61,pending,2024-05-12,B2C
54229,756,133.99,pending,2024-05-12,SMB
54230,828,117.37,completed,2024-05-12,B2C
54231,376,70.86,completed,2024-05-12,B2C
54232,859,120.1,completed,2024-05-12,B2C
54233,366,41.47,completed,2024-05-12,B2C
54234,336,84.14,completed,2024-05-12,B2B
54235,747,30.58,completed,2024-05-12,B2C
54236,118,142.24,shipped,2024-05-12,B2B
54237,295,30.1,cancelled,2024-05-12,B2B
54238,78,41.21,completed,2024-05-12,B2B
54239,327,28.4,completed,2024-05-12,B2C
54240,407,87.02,shipped,2024-05-12,B2C
54241,185,291.73,pending,2024-05-12,B2C
54242,726,371.11,shipped,2024-05-12,SMB
54243,680,26.19,completed,2024-05-12,SMB
54244,354,165.99,pending,2024-05-12,B2B
54245,584,187.99,completed,2024-05-12,B2C
54246,560,129.46,pending,2024-05-12,B2C
54247,408,179.94,pending,2024-05-12,B2B
54248,194,54.93,pending,2024-05-12,B2C
54249,834,115.9,completed,2024-05-12,B2B
54250,470,89.36,pending,2024-05-12,Enterprise
54251,22,29.1,completed,2024-05-12,B2B
54252,235,162.35,completed,2024-05-12,B2B
54253,284,117.54,shipped,2024-05-12,B2B
54254,287,63.27,completed,2024-05-12,B2C
54255,468,111.28,completed,2024-05-12,SMB
54256,870,238.95,shipped,2024-05-12,Enterprise
54257,481,257.66,shipped,2024-05-13,B2C
54258,54,172.27,shipped,2024-05-13,SMB
54259,572,109.6,completed,2024-05-13,SMB
54260,681,143.61,shipped,2024-05-13,SMB
54261,456,87.92,completed,2024-05-13,B2C
54262,217,35.3,shipped,2024-05-13,B2C
54263,44,88.07,completed,2024-05-13,Enterprise
54264,109,128.36,shipped,2024-05-13,B2B
54265,764,152.01,completed,2024-05-13,SMB
54266,206,426.87,cancelled,2024-05-13,B2B
54267,378,240.31,completed,2024-05-13,B2B
54268,771,39.73,completed,2024-05-13,B2B
54269,658,43.71,completed,2024-05-13,B2C
54270,129,30.89,shipped,2024-05-13,B2B
54271,20,216.02,completed,2024-05-13,B2C
54272,226,198.69,completed,2024-05-13,B2B
54273,560,659.24,completed,2024-05-13,B2C
54274,474,125.73,shipped,2024-05-13,SMB
54275,718,277.66,completed,2024-05-13,Enterprise
54276,900,143.86,completed,2024-05-13,B2B
54277,115,325.82,completed,2024-05-13,B2C
54278,224,206.49,shipped,2024-05-13,B2C
54279,185,169.45,completed,2024-05-13,B2C
54280,363,139.9,pending,2024-05-13,B2C
54281,593,207.54,pending,2024-05-13,B2B
54282,687,96.62,completed,2024-05-13,B2C
54283,322,30.23,completed,2024-05-13,SMB
54284,247,21.12,shipped,2024-05-13,B2C
54285,893,112.81,cancelled,2024-05-13,SMB
54286,356,152.18,shipped,2024-05-13,B2C
54287,650,27.32,completed,2024-05-13,B2C
54288,388,65.72,completed,2024-05-13,B2B
54289,551,73.3,completed,2024-05-14,B2C
54290,54,139.1,completed,2024-05-14,SMB
54291,214,63.96,completed,2024-05-14,B2B
54292,201,30.08,completed,2024-05-14,B2C
54293,781,42.02,completed,2024-05-14,B2C
54294,830,43.66,completed,2024-05-14,B2C
54295,642,292.44,completed,2024-05-14,B2C
54296,302,65.18,completed,2024-05-14,B2C
54297,228,203.13,pending,2024-05-14,B2C
54298,669,140.84,completed,2024-05-14,B2B
54299,101,581.09,completed,2024-05-14,B2B
54300,484,62.79,completed,2024-05-14,B2C
54301,607,40.86,completed,2024-05-14,B2B
54302,681,23.02,completed,2024-05-14,SMB
54303,435,56.36,completed,2024-05-14,B2B
54304,110,187.84,completed,2024-05-14,B2B
54305,783,28.37,pending,2024-05-14,B2C
54306,790,57.1,completed,2024-05-14,Enterprise
54307,85,304.97,completed,2024-05-14,B2C
54308,524,146.18,shipped,2024-05-14,SMB
54309,253,25.81,completed,2024-05-14,SMB
54310,364,22.33,shipped,2024-05-14,B2C
54311,494,24.46,completed,2024-05-14,B2B
54312,753,441.77,completed,2024-05-14,B2C
54313,177,299.44,completed,2024-05-14,B2C
54314,641,294.59,cancelled,2024-05-14,B2B
54315,442,401.98,completed,2024-05-14,Enterprise
54316,199,120.56,completed,2024-05-14,SMB
54317,690,57.62,completed,2024-05-14,B2B
54318,826,91.96,completed,2024-05-14,Enterprise
54319,650,205.34,pending,2024-05-14,B2C
54320,272,328.16,completed,2024-05-14,SMB
54321,703,100.66,pending,2024-05-15,B2C
54322,412,129.98,completed,2024-05-15,Enterprise
54323,334,417.76,pending,2024-05-15,B2B
54324,589,32.06,completed,2024-05-15,B2B
54325,283,312.4,pending,2024-05-15,B2C
54326,725,41.03,completed,2024-05-15,B2C
54327,159,114.21,shipped,2024-05-15,B2B
54328,607,51.97,completed,2024-05-15,B2B
54329,858,153.55,completed,2024-05-15,B2C
54330,375,137.66,shipped,2024-05-15,B2B
54331,533,86.71,completed,2024-05-15,Enterprise
54332,286,313.5,pending,2024-05-15,B2B
54333,36,176.74,completed,2024-05-15,SMB
54334,888,206.59,completed,2024-05-15,B2B
54335,693,39.49,pending,2024-05-15,B2C
54336,306,337.05,completed,2024-05-15,Enterprise
54337,877,42.42,completed,2024-05-15,SMB
54338,187,52.81,cancelled,2024-05-15,SMB
54339,336,35.55,completed,2024-05-15,B2B
54340,204,102.07,completed,2024-05-15,SMB
54341,833,343.0,completed,2024-05-15,B2B
54342,246,58.64,pending,2024-05-15,Enterprise
54343,584,85.2,cancelled,2024-05-15,B2C
54344,683,295.69,cancelled,2024-05-15,B2B
54345,387,159.28,completed,2024-05-15,B2C
54346,341,223.92,completed,2024-05-15,B2C
54347,57,51.12,completed,2024-05-15,B2B
54348,474,204.08,completed,2024-05-15,SMB
54349,141,53.74,completed,2024-05-15,Enterprise
54350,382,670.09,completed,2024-05-15,B2C
54351,821,138.11,pending,2024-05-15,SMB
54352,481,193.43,shipped,2024-05-15,B2C
54353,348,33.9,completed,2024-05-16,B2B
54354,853,58.28,cancelled,2024-05-16,B2B
54355,420,37.58,cancelled,2024-05-16,SMB
54356,165,89.19,completed,2024-05-16,B2B
54357,467,65.14,completed,2024-05-16,B2C
54358,248,213.03,completed,2024-05-16,Enterprise
54359,583,32.26,completed,2024-05-16,B2C
54360,383,224.18,completed,2024-05-16,B2C
54361,468,22.02,completed,2024-05-16,SMB
54362,557,48.85,pending,2024-05-16,B2B
54363,345,250.51,completed,2024-05-16,B2C
54364,429,218.67,completed,2024-05-16,B2C
54365,282,112.03,completed,2024-05-16,B2C
54366,485,22.69,completed,2024-05-16,B2C
54367,247,156.2,completed,2024-05-16,B2C
54368,384,93.31,completed,2024-05-16,SMB
54369,873,72.09,cancelled,2024-05-16,B2C
54370,753,168.42,completed,2024-05-16,B2C
54371,685,101.07,shipped,2024-05-16,Enterprise
54372,211,29.55,completed,2024-05-16,B2C
54373,530,386.45,completed,2024-05-16,SMB
54374,428,241.1,completed,2024-05-16,SMB
54375,444,23.7,shipped,2024-05-16,B2C
54376,66,126.69,pending,2024-05-16,B2C
54377,613,28.06,completed,2024-05-16,B2C
54378,289,287.37,completed,2024-05-16,B2C
54379,401,157.4,completed,2024-05-16,B2B
54380,452,43.39,shipped,2024-05-16,B2C
54381,610,18.14,completed,2024-05-16,B2C
54382,378,19.81,completed,2024-05-16,B2B
54383,500,121.2,completed,2024-05-16,Enterprise
54384,490,213.85,completed,2024-05-16,SMB
54385,73,34.32,pending,2024-05-17,B2B
54386,438,52.52,completed,2024-05-17,SMB
54387,295,74.46,completed,2024-05-17,B2B
54388,260,51.9,completed,2024-05-17,B2B
54389,876,89.47,completed,2024-05-17,B2B
54390,587,138.02,completed,2024-05-17,B2B
54391,283,188.25,shipped,2024-05-17,B2C
54392,274,512.7,completed,2024-05-17,Enterprise
54393,783,415.71,completed,2024-05-17,B2C
54394,708,141.64,completed,2024-05-17,SMB
54395,220,213.72,shipped,2024-05-17,SMB
54396,715,467.0,completed,2024-05-17,B2C
54397,1003,28.07,shipped,2024-05-17,Unknown
54398,528,15.85,completed,2024-05-17,B2C
54399,567,19.54,shipped,2024-05-17,B2C
54400,529,139.29,completed,2024-05-17,B2B
54401,109,230.85,completed,2024-05-17,B2B
54402,165,83.61,completed,2024-05-17,B2B
54403,817,133.2,pending,2024-05-17,B2C
54404,534,123.96,pending,2024-05-17,B2C
54405,892,29.94,shipped,2024-05-17,SMB
54406,649,73.2,shipped,2024-05-17,SMB
54407,14,17.94,completed,2024-05-17,B2B
54408,832,32.6,completed,2024-05-17,B2C
54409,715,265.58,cancelled,2024-05-17,B2C
54410,653,280.28,pending,2024-05-17,B2C
54411,713,257.88,completed,2024-05-17,B2C
54412,10,209.64,completed,2024-05-17,SMB
54413,665,251.48,completed,2024-05-17,B2B
54414,447,181.75,completed,2024-05-17,Enterprise
54415,187,181.22,completed,2024-05-17,SMB
54416,314,180.1,completed,2024-05-17,Enterprise
54417,70,123.25,completed,2024-05-18,Enterprise
54418,88,82.73,shipped,2024-05-18,B2C
54419,855,211.51,shipped,2024-05-18,B2B
54420,856,68.21,shipped,2024-05-18,B2B
54421,601,132.43,shipped,2024-05-18,B2B
54422,279,100.2,completed,2024-05-18,SMB
54423,728,63.57,shipped,2024-05-18,SMB
54424,344,566.48,completed,2024-05-18,B2C
54425,770,59.91,cancelled,2024-05-18,SMB
54426,698,70.51,completed,2024-05-18,B2C
54427,678,41.44,pending,2024-05-18,B2C
54428,62,274.72,completed,2024-05-18,B2C
54429,616,147.5,completed,2024-05-18,Enterprise
54430,728,157.41,completed,2024-05-18,SMB
54431,459,272.69,completed,2024-05-18,B2B
54432,622,77.99,completed,2024-05-18,B2B
54433,408,47.28,completed,2024-05-18,B2B
54434,337,48.17,shipped,2024-05-18,SMB
54435,25,212.86,completed,2024-05-18,B2C
54436,234,157.83,completed,2024-05-18,B2C
54437,795,49.66,completed,2024-05-18,B2B
54438,899,38.51,completed,2024-05-18,B2B
54439,525,34.29,completed,2024-05-18,SMB
54440,749,163.25,completed,2024-05-18,Enterprise
54441,887,15.02,cancelled,2024-05-18,B2C
54442,515,17.77,completed,2024-05-18,B2B
54443,558,89.03,shipped,2024-05-18,B2B
54444,834,191.33,shipped,2024-05-18,B2B
54445,421,193.14,pending,2024-05-18,SMB
54446,89,99.35,completed,2024-05-18,SMB
54447,862,191.2,completed,2024-05-18,B2C
54448,276,125.44,completed,2024-05-18,B2C
54449,802,580.39,pending,2024-05-19,B2B
54450,786,41.59,completed,2024-05-19,Enterprise
