order_id,customer_id,segment,region,order_amount,order_status,order_date,churn_risk
53681,669,Mid-Market,East,261.42,completed,2024-04-25,High
53682,56,Enterprise,South,67.76,completed,2024-04-25,High
53683,113,Enterprise,South,122.04,completed,2024-04-25,High
53684,68,SMB,West,180.25,completed,2024-04-25,High
53685,189,Starter,East,18.99,shipped,2024-04-25,High
53686,118,Mid-Market,South,85.92,completed,2024-04-25,High
53687,262,Enterprise,South,193.55,completed,2024-04-25,High
53688,69,Mid-Market,North,58.67,completed,2024-04-25,High
53689,140,Enterprise,North,489.46,shipped,2024-04-25,High
53690,702,Mid-Market,South,19.59,completed,2024-04-25,High
53691,195,Starter,Central,490.82,shipped,2024-04-25,High
53692,771,Mid-Market,North,51.65,shipped,2024-04-25,High
53693,756,SMB,West,22.51,completed,2024-04-25,High
53694,544,Starter,South,66.9,completed,2024-04-25,High
53695,139,Starter,North,246.46,completed,2024-04-25,High
53696,395,Starter,West,224.42,shipped,2024-04-25,High
53697,512,Starter,Central,50.14,pending,2024-04-25,High
53698,591,Mid-Market,Central,47.87,completed,2024-04-25,High
53699,292,Mid-Market,East,169.33,completed,2024-04-25,High
53700,551,Starter,West,106.9,completed,2024-04-25,High
53701,384,SMB,South,250.74,shipped,2024-04-25,High
53702,343,Mid-Market,West,18.66,completed,2024-04-25,High
53703,618,Starter,Central,156.4,completed,2024-04-25,High
53704,799,Starter,South,211.77,completed,2024-04-25,High
53705,720,SMB,South,767.79,completed,2024-04-25,High
53706,30,Mid-Market,East,185.35,completed,2024-04-25,High
53707,649,SMB,East,54.56,completed,2024-04-25,High
53708,574,Starter,East,32.17,completed,2024-04-25,High
53709,387,Starter,East,168.63,completed,2024-04-25,High
53710,641,Mid-Market,Central,126.09,pending,2024-04-25,High
53711,293,SMB,East,359.11,completed,2024-04-25,High
53712,43,Mid-Market,North,209.53,completed,2024-04-25,High
53713,847,Mid-Market,West,121.92,completed,2024-04-26,High
53714,239,Starter,East,92.52,completed,2024-04-26,High
53715,259,Starter,North,92.72,completed,2024-04-26,High
53716,327,Starter,North,53.49,cancelled,2024-04-26,High
53717,173,Starter,North,17.62,completed,2024-04-26,High
53718,84,Mid-Market,North,143.32,completed,2024-04-26,High
53719,540,Mid-Market,Central,50.82,completed,2024-04-26,High
53720,511,Starter,West,50.04,completed,2024-04-26,High
53721,567,Starter,South,35.1,completed,2024-04-26,High
53722,768,SMB,North,46.53,pending,2024-04-26,High
53723,261,Starter,East,19.85,completed,2024-04-26,High
53724,412,Enterprise,West,183.24,completed,2024-04-26,High
53725,790,Enterprise,South,91.97,cancelled,2024-04-26,High
53726,361,Starter,North,138.67,completed,2024-04-26,High
53727,120,Starter,Central,166.99,completed,2024-04-26,High
53728,226,Mid-Market,East,553.95,completed,2024-04-26,High
53729,728,SMB,East,25.61,completed,2024-04-26,High
53730,421,SMB,South,96.17,completed,2024-04-26,High
53731,207,Mid-Market,South,57.33,shipped,2024-04-26,High
53732,417,Starter,North,112.14,shipped,2024-04-26,High
53733,747,Starter,South,394.75,shipped,2024-04-26,High
53734,772,SMB,West,208.09,completed,2024-04-26,High
53735,1005,,,177.68,shipped,2024-04-26,High
53736,586,Mid-Market,South,102.31,completed,2024-04-26,High
53737,1,Starter,West,181.81,completed,2024-04-26,High
53738,277,SMB,West,19.94,completed,2024-04-26,High
53739,728,SMB,East,147.37,completed,2024-04-26,High
53740,66,Starter,Central,136.04,pending,2024-04-26,High
53741,443,Starter,West,78.84,completed,2024-04-26,High
53742,866,Starter,South,48.76,shipped,2024-04-26,High
53743,495,Starter,South,262.19,completed,2024-04-26,High
53744,1016,,,23.31,completed,2024-04-26,High
53745,330,Mid-Market,Central,25.83,completed,2024-04-27,High
53746,871,Starter,North,102.11,completed,2024-04-27,High
53747,791,Mid-Market,West,58.66,shipped,2024-04-27,High
53748,505,Starter,West,220.24,completed,2024-04-27,High
53749,654,SMB,Central,165.85,cancelled,2024-04-27,High
53750,559,SMB,Central,237.11,completed,2024-04-27,High
53751,144,Starter,East,73.89,completed,2024-04-27,High
53752,582,Enterprise,North,217.36,completed,2024-04-27,High
53753,836,Starter,East,312.41,shipped,2024-04-27,High
53754,300,Mid-Market,North,78.53,completed,2024-04-27,High
53755,590,Mid-Market,North,77.3,completed,2024-04-27,High
53756,156,Mid-Market,North,360.31,completed,2024-04-27,High
53757,797,Enterprise,Central,22.66,completed,2024-04-27,High
53758,359,Enterprise,North,79.66,completed,2024-04-27,High
53759,74,SMB,West,33.95,completed,2024-04-27,High
53760,313,Mid-Market,West,19.41,completed,2024-04-27,High
53761,310,Starter,Central,32.96,completed,2024-04-27,High
53762,742,Starter,North,99.65,completed,2024-04-27,High
53763,553,Starter,Central,189.21,completed,2024-04-27,High
53764,807,Enterprise,West,66.22,completed,2024-04-27,High
53765,28,Starter,East,299.24,completed,2024-04-27,High
53766,537,SMB,West,101.34,completed,2024-04-27,High
53767,434,Mid-Market,West,532.38,completed,2024-04-27,High
53768,868,Mid-Market,South,477.38,completed,2024-04-27,High
53769,756,SMB,West,237.6,completed,2024-04-27,High
53770,579,Starter,East,419.13,completed,2024-04-27,High
53771,455,Mid-Market,Central,199.19,completed,2024-04-27,High
53772,849,Starter,South,353.9,completed,2024-04-27,High
53773,298,Mid-Market,Central,55.47,shipped,2024-04-27,High
53774,784,Starter,East,78.56,completed,2024-04-27,High
53775,844,Enterprise,Central,224.71,completed,2024-04-27,High
53776,614,Mid-Market,South,97.89,completed,2024-04-27,High
53777,683,Mid-Market,West,287.4,completed,2024-04-28,High
53778,720,SMB,South,330.12,completed,2024-04-28,High
53779,50,Mid-Market,Central,68.44,shipped,2024-04-28,High
53780,515,Mid-Market,West,275.12,completed,2024-04-28,High
53781,629,Mid-Market,South,40.13,cancelled,2024-04-28,High
53782,182,Mid-Market,Central,76.01,completed,2024-04-28,High
53783,230,Starter,West,124.46,shipped,2024-04-28,High
53784,588,Mid-Market,North,53.51,shipped,2024-04-28,High
53785,467,Starter,South,144.86,completed,2024-04-28,High
53786,353,Starter,North,144.66,completed,2024-04-28,High
53787,141,Enterprise,West,49.77,completed,2024-04-28,High
53788,407,Starter,West,253.18,pending,2024-04-28,High
53789,563,Mid-Market,South,164.81,completed,2024-04-28,High
53790,795,Mid-Market,Central,72.36,completed,2024-04-28,High
53791,596,Starter,East,54.63,completed,2024-04-28,High
53792,867,Mid-Market,North,331.49,completed,2024-04-28,High
53793,1006,,,285.95,pending,2024-04-28,High
53794,683,Mid-Market,West,54.16,completed,2024-04-28,High
53795,442,Enterprise,North,20.44,completed,2024-04-28,High
53796,547,Mid-Market,Central,259.85,completed,2024-04-28,High
53797,472,Enterprise,West,158.38,completed,2024-04-28,High
53798,372,Mid-Market,South,30.95,shipped,2024-04-28,High
53799,769,Starter,West,147.78,pending,2024-04-28,High
53800,190,Mid-Market,North,105.27,completed,2024-04-28,High
53801,83,Starter,Central,238.45,completed,2024-04-28,High
53802,325,Enterprise,West,50.18,pending,2024-04-28,High
53803,524,SMB,Central,105.54,completed,2024-04-28,High
53804,781,Starter,West,40.48,completed,2024-04-28,High
53805,210,Mid-Market,South,488.83,completed,2024-04-28,High
53806,851,Mid-Market,Central,241.26,completed,2024-04-28,High
53807,368,Enterprise,South,215.18,completed,2024-04-28,High
53808,318,Mid-Market,West,190.78,cancelled,2024-04-28,High
53809,776,Mid-Market,West,97.57,completed,2024-04-29,High
53810,427,Starter,West,400.14,completed,2024-04-29,High
53811,172,Mid-Market,Central,26.36,completed,2024-04-29,High
53812,241,Enterprise,West,258.88,shipped,2024-04-29,High
53813,686,Starter,North,51.36,completed,2024-04-29,High
53814,885,SMB,West,73.74,completed,2024-04-29,High
53815,75,SMB,Central,124.92,completed,2024-04-29,High
53816,793,Starter,South,243.94,shipped,2024-04-29,High
53817,204,SMB,North,288.52,completed,2024-04-29,High
53818,804,Starter,West,146.46,completed,2024-04-29,High
53819,851,Mid-Market,Central,92.38,completed,2024-04-29,High
53820,355,Mid-Market,South,454.22,completed,2024-04-29,High
53821,429,Starter,Central,57.46,cancelled,2024-04-29,High
53822,379,SMB,North,258.75,completed,2024-04-29,High
53823,779,SMB,South,157.03,completed,2024-04-29,High
53824,20,Starter,Central,85.96,completed,2024-04-29,High
53825,785,Mid-Market,South,15.21,completed,2024-04-29,High
53826,709,Starter,North,103.75,completed,2024-04-29,High
53827,206,Mid-Market,South,63.59,shipped,2024-04-29,High
53828,304,Starter,West,31.53,completed,2024-04-29,High
53829,548,Starter,North,26.72,completed,2024-04-29,High
53830,302,Starter,West,79.06,cancelled,2024-04-29,High
53831,7,Mid-Market,South,158.08,completed,2024-04-29,High
53832,243,Enterprise,South,287.58,completed,2024-04-29,High
53833,138,SMB,Central,45.42,completed,2024-04-29,High
53834,143,Starter,South,97.91,shipped,2024-04-29,High
53835,131,Starter,East,89.63,completed,2024-04-29,High
53836,519,Enterprise,Central,123.05,completed,2024-04-29,High
53837,104,Starter,West,263.78,completed,2024-04-29,High
53838,177,Starter,East,136.0,completed,2024-04-29,High
53839,536,Enterprise,East,296.26,completed,2024-04-29,High
53840,329,Starter,West,124.64,completed,2024-04-29,High
53841,701,Starter,North,153.89,completed,2024-04-30,High
53842,313,Mid-Market,West,101.27,completed,2024-04-30,High
53843,734,Starter,Central,274.82,pending,2024-04-30,High
53844,749,Enterprise,South,401.21,completed,2024-04-30,High
53845,69,Mid-Market,North,167.89,completed,2024-04-30,High
53846,474,SMB,North,272.87,completed,2024-04-30,High
53847,10,SMB,East,24.12,completed,2024-04-30,High
53848,436,SMB,West,369.85,completed,2024-04-30,High
53849,340,Mid-Market,Central,46.41,completed,2024-04-30,High
53850,791,Mid-Market,West,59.46,completed,2024-04-30,High
53851,598,Mid-Market,South,23.22,completed,2024-04-30,High
53852,865,Starter,South,519.59,completed,2024-04-30,High
53853,436,SMB,West,301.59,completed,2024-04-30,High
53854,362,Starter,Central,381.6,completed,2024-04-30,High
53855,889,Mid-Market,West,296.81,completed,2024-04-30,High
53856,852,SMB,East,112.95,completed,2024-04-30,High
53857,36,SMB,Central,401.72,pending,2024-04-30,High
53858,612,SMB,North,538.37,pending,2024-04-30,High
53859,150,Starter,North,119.74,completed,2024-04-30,High
53860,734,Starter,Central,43.97,completed,2024-04-30,High
53861,480,Starter,North,176.21,completed,2024-04-30,High
53862,149,Mid-Market,Central,570.98,completed,2024-04-30,High
53863,60,Starter,South,323.53,cancelled,2024-04-30,High
53864,673,Mid-Market,South,311.87,completed,2024-04-30,High
53865,371,Mid-Market,South,422.3,completed,2024-04-30,High
53866,391,Enterprise,South,351.58,pending,2024-04-30,High
53867,145,Starter,North,239.61,completed,2024-04-30,High
53868,333,Mid-Market,East,205.02,completed,2024-04-30,High
53869,756,SMB,West,61.14,completed,2024-04-30,High
53870,268,SMB,North,160.67,completed,2024-04-30,High
53871,113,Enterprise,South,125.56,completed,2024-04-30,High
53872,192,SMB,East,312.01,shipped,2024-04-30,High
53873,162,Starter,West,116.51,completed,2024-05-01,High
53874,1008,,,35.5,completed,2024-05-01,High
53875,662,Enterprise,Central,15.75,pending,2024-05-01,High
53876,127,SMB,North,184.92,completed,2024-05-01,High
53877,789,Starter,East,134.75,completed,2024-05-01,High
53878,116,SMB,North,75.29,completed,2024-05-01,High
53879,729,Mid-Market,West,42.76,completed,2024-05-01,High
53880,460,Mid-Market,Central,109.3,completed,2024-05-01,High
53881,568,Starter,South,30.85,shipped,2024-05-01,High
53882,383,Starter,West,76.45,completed,2024-05-01,High
53883,774,Starter,West,86.51,completed,2024-05-01,High
53884,506,Mid-Market,West,109.0,completed,2024-05-01,High
53885,210,Mid-Market,South,109.28,pending,2024-05-01,High
53886,213,Starter,Central,59.56,completed,2024-05-01,High
53887,899,Mid-Market,South,299.78,pending,2024-05-01,High
53888,345,Starter,East,80.9,completed,2024-05-01,High
53889,330,Mid-Market,Central,54.12,shipped,2024-05-01,High
53890,245,Mid-Market,South,44.0,pending,2024-05-01,High
53891,573,Starter,West,73.42,shipped,2024-05-01,High
53892,104,Starter,West,25.49,completed,2024-05-01,High
53893,623,Starter,East,20.02,completed,2024-05-01,High
53894,820,Starter,West,154.38,completed,2024-05-01,High
53895,127,SMB,North,159.8,completed,2024-05-01,High
53896,77,SMB,North,128.12,shipped,2024-05-01,High
53897,814,Enterprise,Central,230.5,completed,2024-05-01,High
53898,729,Mid-Market,West,20.99,completed,2024-05-01,High
53899,223,Mid-Market,West,427.27,completed,2024-05-01,High
53900,245,Mid-Market,South,29.98,completed,2024-05-01,High
53901,79,Starter,Central,183.14,completed,2024-05-01,High
53902,638,Mid-Market,South,36.48,completed,2024-05-01,High
53903,602,Starter,South,332.92,shipped,2024-05-01,High
53904,496,Starter,West,122.22,completed,2024-05-01,High
53905,650,Starter,East,27.88,completed,2024-05-02,High
53906,379,SMB,North,158.85,completed,2024-05-02,High
53907,330,Mid-Market,Central,16.37,pending,2024-05-02,High
53908,206,Mid-Market,South,239.43,completed,2024-05-02,High
53909,345,Starter,East,172.72,completed,2024-05-02,High
53910,314,Enterprise,East,50.86,completed,2024-05-02,High
53911,721,Enterprise,East,85.44,completed,2024-05-02,High
53912,3,SMB,Central,16.18,completed,2024-05-02,High
53913,58,Mid-Market,Central,192.47,shipped,2024-05-02,High
53914,220,SMB,North,73.44,completed,2024-05-02,High
53915,308,Starter,North,142.15,completed,2024-05-02,High
53916,746,SMB,Central,486.04,completed,2024-05-02,High
53917,1016,,,68.39,completed,2024-05-02,High
53918,235,Mid-Market,West,709.39,completed,2024-05-02,High
53919,391,Enterprise,South,165.25,shipped,2024-05-02,High
53920,757,Starter,South,56.58,completed,2024-05-02,High
53921,821,SMB,South,101.11,completed,2024-05-02,High
53922,631,SMB,East,217.32,completed,2024-05-02,High
53923,82,Starter,South,103.72,shipped,2024-05-02,High
53924,142,Starter,Central,25.65,completed,2024-05-02,High
53925,831,Mid-Market,East,42.7,completed,2024-05-02,High
53926,278,Starter,East,250.03,completed,2024-05-02,High
53927,868,Mid-Market,South,171.78,cancelled,2024-05-02,High
53928,877,SMB,East,141.53,completed,2024-05-02,High
53929,65,Starter,North,42.52,completed,2024-05-02,High
53930,485,Starter,Central,287.8,shipped,2024-05-02,High
53931,180,Mid-Market,South,500.63,completed,2024-05-02,High
53932,499,Enterprise,Central,21.26,completed,2024-05-02,High
53933,550,SMB,South,27.19,completed,2024-05-02,High
53934,327,Starter,North,339.06,completed,2024-05-02,High
53935,401,Mid-Market,Central,268.56,completed,2024-05-02,High
53936,710,Starter,South,159.32,cancelled,2024-05-02,High
53937,836,Starter,East,449.97,shipped,2024-05-03,High
53938,645,Mid-Market,West,170.95,shipped,2024-05-03,High
53939,458,Starter,Central,51.5,completed,2024-05-03,High
53940,658,Starter,East,210.65,completed,2024-05-03,High
53941,895,Starter,Central,170.65,completed,2024-05-03,High
53942,887,Starter,West,652.59,completed,2024-05-03,High
53943,744,Starter,South,51.1,completed,2024-05-03,High
53944,89,SMB,North,151.65,completed,2024-05-03,High
53945,495,Starter,South,242.23,completed,2024-05-03,High
53946,611,Mid-Market,Central,77.1,completed,2024-05-03,High
53947,190,Mid-Market,North,86.63,cancelled,2024-05-03,High
53948,584,Starter,West,343.26,completed,2024-05-03,High
53949,356,Starter,West,92.68,completed,2024-05-03,High
53950,858,Starter,East,162.02,completed,2024-05-03,High
53951,164,Starter,Central,345.06,completed,2024-05-03,High
53952,557,Mid-Market,West,50.33,completed,2024-05-03,High
53953,602,Starter,South,616.59,completed,2024-05-03,High
53954,381,Mid-Market,North,196.58,completed,2024-05-03,High
53955,82,Starter,South,117.81,completed,2024-05-03,High
53956,70,Enterprise,West,99.56,shipped,2024-05-03,High
53957,433,Starter,Central,478.06,completed,2024-05-03,High
53958,880,Mid-Market,Central,49.55,completed,2024-05-03,High
53959,408,Mid-Market,Central,71.03,completed,2024-05-03,High
53960,514,SMB,North,70.18,completed,2024-05-03,High
53961,842,Starter,East,66.16,shipped,2024-05-03,High
53962,672,SMB,East,109.82,completed,2024-05-03,High
53963,416,Starter,Central,693.94,completed,2024-05-03,High
53964,238,Mid-Market,West,344.45,completed,2024-05-03,High
53965,486,Enterprise,North,74.61,shipped,2024-05-03,High
53966,104,Starter,West,97.45,completed,2024-05-03,High
53967,722,Mid-Market,West,181.06,pending,2024-05-03,High
53968,815,SMB,West,17.6,completed,2024-05-03,High
53969,403,Starter,Central,272.35,shipped,2024-05-04,High
53970,168,Mid-Market,West,332.79,pending,2024-05-04,High
53971,118,Mid-Market,South,306.95,completed,2024-05-04,High
53972,472,Enterprise,West,85.51,completed,2024-05-04,High
53973,339,Starter,East,107.98,completed,2024-05-04,High
53974,824,Starter,North,16.87,completed,2024-05-04,High
53975,338,SMB,South,91.47,completed,2024-05-04,High
53976,21,Starter,North,107.55,completed,2024-05-04,High
53977,355,Mid-Market,South,371.23,completed,2024-05-04,High
53978,252,Starter,East,351.63,completed,2024-05-04,High
53979,887,Starter,West,522.64,completed,2024-05-04,High
53980,20,Starter,Central,339.56,completed,2024-05-04,High
53981,201,Starter,East,16.24,completed,2024-05-04,High
53982,433,Starter,Central,168.86,shipped,2024-05-04,High
53983,627,Starter,East,25.6,pending,2024-05-04,High
53984,621,Mid-Market,North,62.74,pending,2024-05-04,High
53985,278,Starter,East,144.52,completed,2024-05-04,High
53986,528,Starter,North,195.9,completed,2024-05-04,High
53987,835,Starter,East,174.47,completed,2024-05-04,High
53988,252,Starter,East,22.55,completed,2024-05-04,High
53989,93,SMB,South,31.41,completed,2024-05-04,High
53990,530,SMB,Central,35.65,completed,2024-05-04,High
53991,31,Starter,South,29.38,shipped,2024-05-04,High
53992,696,Starter,South,44.45,completed,2024-05-04,High
53993,852,SMB,East,189.95,completed,2024-05-04,High
53994,820,Starter,West,281.53,shipped,2024-05-04,High
53995,880,Mid-Market,Central,93.84,completed,2024-05-04,High
53996,414,Starter,South,192.03,completed,2024-05-04,High
53997,160,SMB,East,48.47,completed,2024-05-04,High
53998,488,Starter,West,558.35,shipped,2024-05-04,High
53999,188,Starter,East,79.62,completed,2024-05-04,High
54000,445,SMB,Central,295.49,completed,2024-05-04,High
54001,624,Starter,West,451.07,completed,2024-05-05,High
54002,191,Mid-Market,Central,315.05,completed,2024-05-05,High
54003,623,Starter,East,25.41,completed,2024-05-05,High
54004,314,Enterprise,East,172.61,completed,2024-05-05,High
54005,179,Enterprise,East,34.19,completed,2024-05-05,High
54006,588,Mid-Market,North,15.85,completed,2024-05-05,High
54007,12,Enterprise,North,22.98,completed,2024-05-05,High
54008,22,Mid-Market,East,386.81,completed,2024-05-05,High
54009,247,Starter,South,373.65,completed,2024-05-05,High
54010,207,Mid-Market,South,53.39,completed,2024-05-05,High
54011,703,Starter,North,133.8,completed,2024-05-05,High
54012,588,Mid-Market,North,480.26,completed,2024-05-05,High
54013,688,Starter,Central,117.99,completed,2024-05-05,High
54014,584,Starter,West,90.03,pending,2024-05-05,High
54015,404,SMB,East,114.03,shipped,2024-05-05,High
54016,820,Starter,West,249.25,completed,2024-05-05,High
54017,331,Starter,Central,112.31,shipped,2024-05-05,High
54018,461,Mid-Market,North,244.37,completed,2024-05-05,High
54019,535,SMB,North,99.77,shipped,2024-05-05,High
54020,486,Enterprise,North,58.55,completed,2024-05-05,High
54021,352,SMB,West,74.28,completed,2024-05-05,High
54022,175,Starter,Central,27.15,completed,2024-05-05,High
54023,675,Starter,South,118.19,completed,2024-05-05,High
54024,415,Starter,East,39.04,completed,2024-05-05,High
54025,875,Mid-Market,West,265.34,completed,2024-05-05,High
54026,39,Starter,Central,96.86,completed,2024-05-05,High
54027,111,Starter,South,232.23,shipped,2024-05-05,High
54028,297,SMB,South,478.38,completed,2024-05-05,High
54029,354,Mid-Market,South,299.05,completed,2024-05-05,High
54030,291,Mid-Market,Central,468.82,shipped,2024-05-05,High
54031,317,Starter,Central,140.88,completed,2024-05-05,High
54032,685,Enterprise,Central,42.11,shipped,2024-05-05,High
54033,285,Starter,Central,425.92,completed,2024-05-06,High
54034,437,Mid-Market,West,319.32,completed,2024-05-06,High
54035,786,Enterprise,West,314.72,completed,2024-05-06,High
54036,656,Mid-Market,North,192.27,completed,2024-05-06,High
54037,554,Starter,West,162.09,completed,2024-05-06,High
54038,390,SMB,West,17.23,completed,2024-05-06,High
54039,129,Mid-Market,East,221.78,completed,2024-05-06,High
54040,687,Starter,South,29.4,completed,2024-05-06,High
54041,880,Mid-Market,Central,60.12,completed,2024-05-06,High
54042,230,Starter,West,135.27,completed,2024-05-06,High
54043,178,Starter,South,105.15,shipped,2024-05-06,High
54044,661,Starter,Central,17.39,completed,2024-05-06,High
54045,551,Starter,West,275.58,shipped,2024-05-06,High
54046,343,Mid-Market,West,331.55,completed,2024-05-06,High
54047,511,Starter,West,186.8,shipped,2024-05-06,High
54048,437,Mid-Market,West,131.83,completed,2024-05-06,High
54049,76,SMB,North,500.62,completed,2024-05-06,High
54050,487,Mid-Market,West,34.17,completed,2024-05-06,High
54051,864,Starter,West,215.86,completed,2024-05-06,High
54052,498,Mid-Market,North,35.61,completed,2024-05-06,High
54053,45,Starter,Central,87.15,completed,2024-05-06,High
54054,363,Starter,North,147.1,completed,2024-05-06,High
54055,772,SMB,West,215.39,completed,2024-05-06,High
54056,406,SMB,East,15.56,completed,2024-05-06,High
54057,139,Starter,North,60.29,completed,2024-05-06,High
54058,171,Starter,Central,130.89,completed,2024-05-06,High
54059,537,SMB,West,129.17,cancelled,2024-05-06,High
54060,685,Enterprise,Central,167.26,completed,2024-05-06,High
54061,237,Starter,South,69.33,completed,2024-05-06,High
54062,387,Starter,East,131.65,completed,2024-05-06,High
54063,354,Mid-Market,South,46.57,completed,2024-05-06,High
54064,864,Starter,West,46.03,completed,2024-05-06,High
54065,536,Enterprise,East,143.9,completed,2024-05-07,High
54066,108,SMB,Central,188.5,pending,2024-05-07,High
54067,679,Enterprise,West,34.24,completed,2024-05-07,High
54068,19,Starter,South,34.65,completed,2024-05-07,High
54069,879,Mid-Market,North,139.97,completed,2024-05-07,High
54070,774,Starter,West,62.23,completed,2024-05-07,High
54071,685,Enterprise,Central,89.74,completed,2024-05-07,High
54072,254,Starter,West,91.81,completed,2024-05-07,High
54073,879,Mid-Market,North,44.5,completed,2024-05-07,High
54074,698,Starter,Central,15.2,completed,2024-05-07,High
54075,740,Starter,Central,302.75,completed,2024-05-07,High
54076,367,Enterprise,South,203.29,cancelled,2024-05-07,High
54077,692,Starter,West,190.94,completed,2024-05-07,High
54078,756,SMB,West,133.62,completed,2024-05-07,High
54079,327,Starter,North,196.08,completed,2024-05-07,High
54080,674,Starter,West,426.6,completed,2024-05-07,High
54081,82,Starter,South,179.35,pending,2024-05-07,High
54082,335,Mid-Market,North,61.2,shipped,2024-05-07,High
54083,105,Enterprise,East,141.79,completed,2024-05-07,High
54084,762,Starter,North,102.6,completed,2024-05-07,High
54085,558,Mid-Market,South,136.93,completed,2024-05-07,High
54086,63,SMB,West,124.35,shipped,2024-05-07,High
54087,154,Starter,West,308.61,completed,2024-05-07,High
54088,520,Mid-Market,West,173.25,shipped,2024-05-07,High
54089,566,Starter,East,46.38,completed,2024-05-07,High
54090,129,Mid-Market,East,24.76,completed,2024-05-07,High
54091,75,SMB,Central,97.84,pending,2024-05-07,High
54092,317,Starter,Central,17.36,cancelled,2024-05-07,High
54093,453,Starter,East,72.47,completed,2024-05-07,High
54094,148,Starter,West,83.83,shipped,2024-05-07,High
54095,825,Starter,South,85.64,shipped,2024-05-07,High
54096,727,Mid-Market,North,597.01,shipped,2024-05-07,High
54097,196,Starter,South,69.34,cancelled,2024-05-08,High
54098,445,SMB,Central,61.23,completed,2024-05-08,High
54099,101,Mid-Market,South,35.78,completed,2024-05-08,High
54100,455,Mid-Market,Central,122.31,shipped,2024-05-08,High
54101,87,SMB,North,40.03,completed,2024-05-08,High
54102,305,SMB,East,158.68,completed,2024-05-08,High
54103,412,Enterprise,West,40.29,completed,2024-05-08,High
54104,314,Enterprise,East,143.94,shipped,2024-05-08,High
54105,735,Starter,East,277.54,completed,2024-05-08,High
54106,480,Starter,North,21.52,completed,2024-05-08,High
54107,382,Starter,South,96.64,completed,2024-05-08,High
54108,750,Starter,Central,107.72,completed,2024-05-08,High
54109,366,Starter,South,249.86,completed,2024-05-08,High
54110,191,Mid-Market,Central,109.64,completed,2024-05-08,High
54111,193,Enterprise,Central,140.74,completed,2024-05-08,High
54112,295,Mid-Market,South,249.96,shipped,2024-05-08,High
54113,571,Starter,South,138.06,completed,2024-05-08,High
54114,99,Mid-Market,East,81.55,pending,2024-05-08,High
54115,347,Starter,North,28.46,completed,2024-05-08,High
54116,438,SMB,West,211.35,cancelled,2024-05-08,High
54117,472,Enterprise,West,322.35,completed,2024-05-08,High
54118,634,Starter,South,541.31,completed,2024-05-08,High
54119,731,Mid-Market,North,406.77,completed,2024-05-08,High
54120,72,Mid-Market,South,254.49,completed,2024-05-08,High
54121,752,Enterprise,North,169.7,completed,2024-05-08,High
54122,547,Mid-Market,Central,243.12,completed,2024-05-08,High
54123,140,Enterprise,North,99.87,shipped,2024-05-08,High
54124,73,Mid-Market,North,150.5,completed,2024-05-08,High
54125,594,Starter,Central,79.32,cancelled,2024-05-08,High
54126,682,Starter,East,74.34,completed,2024-05-08,High
54127,407,Starter,West,227.01,cancelled,2024-05-08,High
54128,348,Mid-Market,North,105.75,completed,2024-05-08,High
54129,103,Starter,West,50.77,completed,2024-05-09,High
54130,505,Starter,West,48.84,completed,2024-05-09,High
54131,410,Mid-Market,Central,309.03,pending,2024-05-09,High
54132,22,Mid-Market,East,184.87,completed,2024-05-09,High
54133,573,Starter,West,133.46,completed,2024-05-09,High
54134,766,Starter,North,91.86,completed,2024-05-09,High
54135,376,Starter,Central,99.53,completed,2024-05-09,High
54136,50,Mid-Market,Central,23.87,completed,2024-05-09,High
54137,579,Starter,East,106.02,completed,2024-05-09,High
54138,654,SMB,Central,253.05,shipped,2024-05-09,High
54139,793,Starter,South,88.65,completed,2024-05-09,High
54140,865,Starter,South,87.57,pending,2024-05-09,High
54141,680,SMB,South,17.38,completed,2024-05-09,High
54142,128,SMB,Central,106.83,completed,2024-05-09,High
54143,266,SMB,Central,18.85,cancelled,2024-05-09,High
54144,434,Mid-Market,West,141.72,completed,2024-05-09,High
54145,245,Mid-Market,South,121.02,completed,2024-05-09,High
54146,293,SMB,East,289.9,shipped,2024-05-09,High
54147,136,Starter,East,145.76,completed,2024-05-09,High
54148,888,Mid-Market,Central,73.61,completed,2024-05-09,High
54149,722,Mid-Market,West,123.92,completed,2024-05-09,High
54150,251,Starter,West,195.45,completed,2024-05-09,High
54151,529,Mid-Market,East,29.8,completed,2024-05-09,High
54152,142,Starter,Central,160.56,completed,2024-05-09,High
54153,497,Starter,North,387.66,completed,2024-05-09,High
54154,753,Starter,East,68.31,shipped,2024-05-09,High
54155,8,SMB,North,162.78,completed,2024-05-09,High
54156,131,Starter,East,273.33,completed,2024-05-09,High
54157,871,Starter,North,122.56,completed,2024-05-09,High
54158,612,SMB,North,204.87,shipped,2024-05-09,High
54159,175,Starter,Central,70.88,pending,2024-05-09,High
54160,865,Starter,South,69.81,shipped,2024-05-09,High
54161,489,Enterprise,Central,180.21,shipped,2024-05-10,High
54162,111,Starter,South,198.33,completed,2024-05-10,High
54163,351,Starter,West,429.72,completed,2024-05-10,High
54164,761,Mid-Market,Central,53.2,completed,2024-05-10,High
54165,609,Starter,North,109.73,completed,2024-05-10,High
54166,576,Enterprise,West,58.26,completed,2024-05-10,High
54167,519,Enterprise,Central,27.52,completed,2024-05-10,High
54168,119,SMB,East,92.43,completed,2024-05-10,High
54169,731,Mid-Market,North,85.28,pending,2024-05-10,High
54170,71,SMB,North,62.3,completed,2024-05-10,High
